Age,Experience,Education,Family,Zip,Income,Mortgage,Credit,Loan,Securities,Deposit,Online,Card
65,39,2,1,90210,10,0,0.80,0,0,0,1,0
58,33,1,2,90720,138,0,3.90,0,1,0,1,0
37,12,3,4,91942,63,0,2.10,0,0,0,1,0
52,28,3,4,90041,54,0,0.10,0,0,0,0,1
42,16,3,3,95064,62,0,0.90,0,0,0,1,0
54,29,3,1,91107,81,0,0.10,0,0,0,0,0
54,28,2,3,90601,61,0,3.00,0,0,0,1,1
51,27,3,1,91711,68,0,1.60,0,0,0,1,0
59,35,1,2,90095,78,0,2.80,0,0,0,1,0
41,17,1,2,91311,165,157,7.60,0,0,0,0,0
43,17,2,3,95762,48,0,2.20,0,0,0,0,1
52,26,2,3,92660,155,0,7.20,1,0,0,1,0
52,26,3,2,94920,158,251,3.70,1,0,0,0,1
57,31,1,1,94105,52,0,1.40,0,0,0,1,0
53,28,1,4,92507,18,0,0.80,0,0,0,0,0
58,33,1,4,92093,42,0,1.70,0,0,0,0,0
59,33,3,2,94542,18,0,0.20,0,0,0,0,0
57,31,1,2,94304,40,0,0.30,0,1,1,1,1
27,2,2,4,93943,44,0,0.60,0,1,1,1,0
42,16,1,1,94015,11,87,0.20,0,0,0,0,1
52,26,2,2,91902,194,0,5.70,1,0,0,1,0
49,23,2,2,95616,108,0,2.40,0,0,0,1,0
47,23,2,4,92518,12,0,0.50,0,0,0,0,0
45,19,1,3,93117,19,94,1.50,0,0,0,1,1
25,1,1,1,92507,150,0,6.33,0,0,0,0,0
47,22,3,4,92647,89,0,1.90,0,0,0,1,0
44,19,3,2,95812,83,0,3.80,0,1,0,0,1
30,3,2,4,91380,79,0,2.00,0,0,0,1,0
63,38,2,4,95616,102,0,3.40,0,0,0,0,0
50,24,1,1,92717,155,0,7.30,0,0,0,1,1
40,16,1,1,92612,138,0,3.50,0,0,0,1,0
56,31,1,3,92028,51,0,1.70,0,0,0,1,1
39,15,2,2,94608,80,86,1.80,0,0,0,1,1
42,18,1,2,95136,135,0,3.30,0,1,1,1,1
28,1,2,4,94949,34,162,1.50,0,0,0,0,1
26,0,3,3,92093,195,0,6.33,1,1,1,1,0
58,32,3,3,91320,62,217,2.20,0,0,1,1,1
38,13,1,2,94305,173,243,3.30,0,0,0,0,0
23,-3,1,2,93555,149,0,7.20,0,0,0,1,0
53,29,1,1,93955,20,131,0.20,0,0,0,1,1
54,28,1,4,95207,42,0,2.50,0,0,0,1,1
42,17,3,1,94010,28,0,0.60,0,0,0,0,1
54,28,2,1,90254,95,0,1.90,0,0,0,1,0
66,42,3,2,94596,95,0,0.00,0,0,0,1,0
46,21,1,1,90034,34,124,0.10,0,0,0,1,0
63,37,3,2,94131,191,205,4.30,1,0,0,0,0
63,38,1,2,90034,41,173,1.50,0,0,0,1,1
58,34,1,1,92110,150,481,7.40,0,0,0,1,0
65,41,3,2,91360,91,146,0.00,0,0,0,0,0
35,9,2,4,94709,84,0,2.20,0,0,0,1,0
33,9,1,4,92110,73,140,3.40,0,0,0,1,0
43,19,1,1,93106,122,0,0.30,0,0,0,1,0
30,5,2,1,90065,73,133,2.60,0,0,0,1,0
61,37,3,2,95973,20,0,0.30,0,0,0,1,0
49,24,1,4,92677,130,281,1.10,1,0,1,1,0
52,27,3,3,92037,85,0,3.40,1,0,0,0,0
45,21,1,2,94550,134,0,3.30,0,0,0,1,1
64,39,2,3,95678,98,80,1.80,0,0,0,1,0
26,1,3,2,91709,54,0,1.60,0,1,0,0,0
35,11,1,3,92123,41,0,2.00,0,0,0,1,0
45,19,3,4,94928,128,0,6.00,1,0,0,1,0
44,20,1,3,94115,132,308,2.60,1,0,0,0,0
34,8,3,1,94025,188,0,2.90,1,0,0,1,0
65,41,2,4,94143,170,0,6.10,1,0,1,1,1
32,8,3,3,90034,14,111,0.90,0,0,0,0,0
41,15,3,1,95616,93,0,2.80,0,0,0,1,0
52,28,2,1,94596,79,0,2.70,0,0,0,1,1
35,9,2,4,94305,79,0,2.20,0,0,0,0,0
51,26,3,4,90024,62,119,1.80,0,0,0,1,0
30,6,1,2,91950,95,0,0.20,0,1,0,1,0
58,33,3,4,92672,60,0,1.30,0,0,0,1,0
49,23,2,1,92374,75,0,1.50,0,0,0,0,1
63,38,2,4,91320,85,0,0.10,0,0,0,0,1
40,15,1,1,94801,143,0,4.10,0,0,0,1,0
27,0,2,1,92717,34,112,2.00,0,0,0,0,1
38,14,1,2,91320,44,0,1.70,0,0,0,0,0
52,28,2,4,92008,31,151,0.90,0,1,0,1,0
49,24,1,4,94538,13,111,0.80,0,0,0,1,0
59,35,1,4,95616,52,0,1.50,0,0,0,1,1
32,8,3,1,95136,42,102,0.20,0,0,0,1,0
30,4,3,4,91775,102,139,2.10,0,0,0,0,1
64,38,3,2,95039,143,0,6.40,1,1,1,1,0
59,33,3,4,94063,10,0,0.70,0,0,0,1,0
62,37,3,1,90401,44,0,1.10,0,0,0,0,0
61,37,1,2,94720,158,306,6.00,0,1,1,1,1
53,26,2,2,92672,12,0,1.00,0,0,0,0,1
51,26,1,1,90095,59,139,1.20,0,0,0,1,0
55,29,2,1,92130,92,0,1.90,0,0,0,0,0
36,10,1,2,94542,82,0,2.80,0,0,0,0,1
44,19,2,4,90509,44,0,0.00,0,0,0,0,0
26,2,2,2,93010,182,0,3.20,1,0,0,0,0
54,30,1,2,92121,121,0,0.40,0,0,0,1,0
35,11,1,1,95518,38,0,1.70,0,0,0,0,1
34,10,1,2,90024,92,0,2.70,0,1,1,0,1
28,3,3,2,94305,53,0,1.60,0,0,0,0,0
32,7,1,3,93611,45,83,2.30,0,1,0,1,0
38,14,2,1,95422,63,0,3.60,0,1,0,1,0
53,28,1,1,95051,181,0,8.10,0,0,0,1,0
26,1,3,2,94608,184,577,4.20,1,0,1,1,1
45,21,1,3,94970,33,136,0.50,0,0,1,1,1
58,33,1,3,90024,22,0,0.20,0,0,0,1,0
59,33,1,2,92093,99,0,2.70,0,0,0,0,0
45,18,2,3,90089,44,193,1.00,0,0,0,0,0
64,39,2,4,95134,101,0,3.40,0,0,0,0,1
30,3,2,1,94132,32,0,2.00,0,0,0,1,1
40,16,1,4,94305,59,0,2.67,0,0,0,1,0
61,36,2,2,94015,25,0,0.50,0,0,0,1,1
40,16,1,3,93940,140,0,5.60,1,0,0,0,0
40,10,3,1,94720,29,0,0.75,0,0,0,1,0
43,19,1,1,90630,35,0,0.70,0,0,0,0,0
39,14,1,4,93302,141,0,6.30,1,1,1,1,1
35,11,3,4,92672,75,79,2.00,0,0,0,0,0
38,12,1,2,95054,58,0,2.80,0,0,0,1,0
67,43,1,2,90024,41,0,1.10,0,0,0,0,0
55,30,2,2,93940,42,196,2.00,0,0,0,0,1
28,2,2,3,93940,55,0,1.10,0,0,0,0,0
30,4,2,4,93711,18,84,0.30,0,0,0,1,0
59,35,3,4,92121,75,0,2.30,0,1,0,0,0
26,2,1,2,95020,85,0,2.50,0,0,0,0,0
52,28,2,4,90089,43,0,1.10,0,0,0,0,0
40,15,1,2,90250,149,319,3.90,0,0,0,1,1
31,7,2,2,93943,25,0,1.00,0,1,1,1,1
50,25,2,4,94005,19,103,0.40,0,0,0,1,1
27,3,3,1,93524,18,0,0.40,0,0,0,0,0
64,39,2,4,90024,13,0,0.60,0,0,0,1,0
34,10,2,1,91765,41,0,2.40,0,0,0,0,0
30,6,1,1,94501,139,0,4.30,0,0,0,1,0
39,15,1,3,93955,62,131,2.33,0,0,1,1,1
34,10,1,3,90032,51,130,2.00,0,0,0,0,0
40,15,1,3,93950,71,272,3.00,0,0,0,1,0
33,8,3,1,92507,145,0,2.70,1,0,0,1,0
38,12,2,4,91768,45,138,1.20,0,0,0,1,0
42,17,3,4,93023,53,0,1.90,0,0,0,1,0
37,13,3,1,94105,64,0,1.50,0,0,0,1,0
33,8,1,4,94542,39,0,0.80,0,0,0,1,0
60,34,3,3,92182,38,0,2.20,0,1,0,0,0
28,4,1,3,94709,85,0,2.50,0,0,0,1,0
45,20,2,3,92717,61,0,2.70,0,0,0,0,1
56,32,3,1,94610,23,127,1.20,0,0,0,1,1
53,27,1,1,94305,122,330,2.40,0,0,0,0,0
37,12,3,4,91380,72,0,0.70,0,0,0,0,0
47,21,1,1,90840,123,0,7.30,0,0,0,0,0
58,32,1,1,90057,40,0,1.60,0,1,1,1,1
52,26,2,4,95134,62,0,2.80,0,0,0,1,0
46,22,1,2,94105,113,0,3.30,0,0,0,0,1
52,27,2,4,92634,81,0,3.80,0,0,0,0,0
24,0,1,4,95521,59,0,1.60,0,0,0,0,0
57,31,2,2,94523,25,103,0.70,0,0,0,0,0
66,41,2,4,94720,25,0,0.60,0,0,0,1,1
30,5,3,4,95014,14,0,0.50,0,0,0,1,0
48,23,1,1,90058,19,0,0.10,0,0,0,1,0
63,37,3,1,91942,61,0,2.50,0,0,0,0,0
48,23,1,1,94904,21,0,0.10,0,0,0,0,0
34,10,1,1,94143,44,0,1.33,0,0,0,1,0
60,35,1,3,91902,42,0,1.50,0,0,0,0,1
55,25,3,1,90095,52,207,1.40,0,1,0,0,0
50,24,1,1,92064,112,0,0.00,0,0,0,0,0
29,5,3,1,94301,34,0,0.40,0,0,0,0,0
61,35,3,2,91320,83,245,1.70,0,0,0,1,0
50,25,2,4,95133,24,137,0.40,0,0,0,1,0
37,13,2,2,90755,71,0,1.70,0,0,0,1,1
64,40,2,2,93403,181,0,2.30,1,0,1,1,1
43,19,3,4,91765,75,102,0.20,0,0,0,1,0
39,14,1,2,91614,153,0,3.00,0,0,0,0,0
23,-2,2,2,90291,75,0,1.80,0,0,0,1,1
34,10,2,4,91711,19,0,0.40,0,0,0,0,0
29,2,2,4,91775,31,0,1.50,0,0,0,0,1
33,8,1,3,94720,178,0,8.50,1,1,1,1,0
60,35,1,2,90245,65,220,1.50,0,0,0,0,1
49,25,1,1,94720,8,97,0.30,0,0,0,0,0
54,28,1,2,92374,92,0,1.10,0,0,0,1,0
59,34,1,4,95125,145,198,1.80,1,0,0,1,0
42,17,3,1,93065,85,272,3.70,0,0,0,0,0
62,38,1,1,92130,149,0,4.70,0,0,0,1,0
63,38,2,4,94707,9,100,0.60,0,0,0,1,1
57,31,3,2,94607,164,422,3.80,1,0,1,1,1
61,36,2,3,95816,40,100,0.50,0,1,0,0,0
35,10,3,1,93943,54,0,2.50,0,0,0,0,1
26,0,3,2,95973,164,301,4.00,1,0,0,1,0
33,8,1,1,95814,140,0,4.60,0,0,0,1,0
31,7,3,1,91711,18,0,0.40,0,0,0,0,0
51,27,1,4,95818,12,0,1.00,0,1,0,1,0
55,29,1,2,94720,140,0,2.70,0,0,0,1,0
38,12,3,2,94588,24,0,0.80,0,0,0,1,1
38,12,1,2,92806,60,0,1.80,0,0,0,1,0
53,27,3,2,92660,50,0,0.80,0,0,0,1,0
62,38,2,1,92612,44,0,1.90,0,0,0,0,1
35,9,2,4,94596,51,110,2.20,0,0,0,1,0
46,21,1,2,90840,34,116,1.30,0,0,0,0,0
60,35,2,2,90095,33,0,0.50,0,0,0,1,0
63,38,1,2,92507,63,0,1.50,0,0,0,1,0
43,18,3,2,90025,22,0,0.00,0,0,0,0,0
33,7,3,2,94542,104,0,3.60,1,0,0,0,1
43,19,3,3,90041,75,0,0.30,0,0,0,0,0
62,36,3,2,92709,75,0,1.70,0,0,0,0,0
48,23,3,4,91367,62,83,3.60,0,0,0,0,1
38,14,1,1,90034,48,169,1.80,0,0,0,0,0
36,10,1,2,95035,73,0,2.80,0,0,0,1,1
49,25,1,2,90064,135,82,1.40,0,0,0,1,1
61,35,3,3,92177,61,117,2.20,0,0,0,1,1
49,22,2,3,95616,78,0,2.00,0,0,0,1,0
59,34,3,3,94102,40,0,0.90,0,0,0,1,0
30,6,3,1,95211,44,0,0.20,0,0,0,0,1
44,20,1,2,94111,45,0,2.50,0,0,0,1,0
67,41,1,2,92130,18,0,0.40,0,0,0,1,0
59,35,3,4,90035,53,174,2.30,0,0,0,1,0
37,11,2,3,94112,11,0,0.10,0,0,0,0,0
50,24,2,3,94143,38,0,0.60,0,0,0,1,0
56,31,2,1,94040,28,0,1.50,0,1,1,1,1
29,3,1,2,94040,35,88,0.30,0,0,1,1,1
55,29,2,3,92843,81,171,1.70,0,0,0,1,0
48,22,3,2,94590,90,205,0.80,0,0,0,0,0
32,8,1,1,90064,115,0,4.00,0,0,0,0,0
47,22,2,1,92093,78,0,0.20,0,0,0,1,0
46,21,3,4,94301,30,0,1.90,0,0,0,1,0
33,7,1,4,95630,39,0,0.80,0,0,0,1,1
39,13,1,3,94123,69,0,0.10,0,0,0,0,0
60,35,1,3,93943,29,79,0.20,0,0,0,1,1
39,15,2,4,94108,54,0,2.20,0,0,0,0,1
34,10,1,3,90071,60,0,2.80,0,0,1,1,1
55,30,3,1,91768,99,0,0.10,0,0,0,0,0
67,42,1,3,94117,51,0,2.20,0,0,0,1,1
40,14,3,3,94025,53,0,0.50,0,1,1,1,1
44,20,2,2,91911,111,0,5.30,1,0,0,1,0
56,30,1,3,94588,79,302,0.80,0,0,0,0,0
50,25,2,1,95616,90,0,2.80,0,0,0,1,0
31,5,1,2,92115,18,124,0.30,0,0,0,1,1
66,41,1,3,95817,73,0,2.40,0,0,0,0,0
43,18,3,3,95039,59,91,0.80,0,0,0,1,0
58,32,1,2,95833,40,0,0.30,0,0,0,0,0
33,9,2,1,92028,41,0,1.50,0,0,1,1,1
33,9,3,1,91380,53,0,2.10,0,0,0,0,0
32,8,1,2,93117,128,0,4.33,0,0,0,1,0
55,30,3,2,92037,145,0,6.00,1,0,0,1,0
25,-2,3,4,95045,35,0,1.00,0,0,0,1,0
40,14,3,2,90404,28,0,0.80,0,0,0,0,0
54,28,1,1,90095,155,256,1.00,0,0,0,1,1
36,11,1,2,95747,195,0,3.00,0,0,0,1,1
35,9,2,4,92182,50,0,2.20,0,0,0,0,0
44,19,3,3,92735,48,0,0.80,0,0,0,0,1
38,14,2,1,94583,81,0,3.60,0,0,0,1,1
30,4,1,1,91030,50,0,1.50,0,0,0,0,0
39,13,2,3,95518,21,0,0.20,0,0,0,1,0
35,9,1,2,90250,142,0,0.00,0,1,0,1,0
41,16,1,4,91604,64,0,0.40,0,0,0,1,0
56,26,3,1,94939,91,0,3.00,0,0,0,1,1
52,28,2,1,96064,74,0,2.60,0,0,0,1,1
29,4,3,1,95354,182,0,3.70,1,0,0,1,0
38,14,1,4,95616,82,0,2.67,0,0,0,0,0
51,25,1,4,95616,45,0,2.60,0,0,0,0,0
45,21,1,2,95136,85,0,3.20,0,1,0,1,0
51,26,1,1,90291,133,328,0.60,0,0,0,0,0
53,26,2,1,91304,22,0,0.50,0,0,0,1,1
50,26,2,4,94305,24,0,0.50,0,0,0,0,1
59,33,3,3,94132,38,178,2.20,0,1,1,1,1
57,32,3,2,92647,80,0,0.00,0,0,0,0,0
45,21,1,3,92374,33,108,0.50,0,0,0,1,0
27,1,3,4,93023,41,147,1.80,0,0,0,0,0
40,15,2,4,94063,90,0,1.10,0,1,0,1,0
39,13,3,1,92037,89,153,2.80,0,0,0,1,1
26,1,3,2,94550,8,0,0.90,0,0,0,0,1
27,2,1,1,94117,85,0,1.90,0,0,0,1,1
55,30,1,3,94550,53,0,1.70,0,0,0,1,0
64,39,3,3,93109,20,0,0.10,0,0,0,0,0
41,17,1,1,91911,9,0,1.00,0,0,0,1,1
46,22,1,4,95747,25,0,0.60,0,0,0,1,1
43,19,1,1,92325,114,0,1.70,0,0,0,1,0
24,-3,3,4,91768,41,0,1.00,0,0,0,1,0
29,3,3,4,94305,49,0,2.10,0,0,0,0,0
58,32,3,4,95929,12,0,0.70,0,0,0,1,0
45,18,2,3,91902,50,0,2.50,0,0,0,1,0
53,28,2,4,94609,30,0,0.20,0,0,0,1,0
45,21,1,4,92399,32,77,0.60,0,0,0,0,1
32,7,2,4,94706,41,0,2.00,0,0,0,0,0
56,31,2,3,95123,25,0,0.10,0,0,0,0,0
31,5,1,1,90630,29,0,0.30,0,0,0,0,0
29,4,2,4,94040,50,0,1.70,0,0,0,1,0
48,24,1,3,94542,79,0,0.70,0,0,0,1,1
36,11,1,1,94110,110,0,3.80,0,0,0,1,1
36,9,2,2,92518,40,129,1.67,0,1,0,1,0
41,16,3,1,90024,18,0,0.60,0,0,0,0,1
48,23,1,1,94086,48,0,0.30,0,0,0,0,0
27,0,3,4,92103,40,0,1.00,0,0,0,0,0
33,9,2,2,95370,19,92,1.00,0,0,0,1,0
31,7,1,1,94025,35,131,1.33,0,0,0,0,1
48,22,2,2,90073,133,0,3.10,1,0,0,1,0
59,34,2,2,95762,19,0,0.50,0,0,0,1,0
41,17,1,4,94025,83,0,2.67,0,0,0,1,0
42,18,3,3,96091,39,0,2.10,0,0,0,0,0
62,37,2,3,92354,38,0,0.50,0,0,0,0,0
62,36,3,1,95929,63,0,2.50,0,0,0,1,1
51,24,2,3,94305,85,0,2.00,0,0,0,0,0
48,24,1,4,94305,14,0,1.00,0,0,0,1,0
56,32,1,4,90210,64,0,1.50,0,0,0,1,0
62,38,1,1,95023,124,405,3.80,0,0,0,1,0
53,29,1,1,94131,20,0,0.20,0,1,1,1,1
62,38,3,3,95134,33,0,0.10,0,0,0,1,0
28,4,1,3,95819,80,0,2.50,0,0,0,1,0
61,35,3,2,90025,35,0,0.20,0,0,0,1,0
48,24,1,3,91109,74,0,0.70,0,1,0,1,0
50,25,2,2,94304,32,0,0.70,0,0,0,1,0
58,33,1,4,93109,73,241,0.70,0,0,0,0,0
53,29,1,2,94080,41,0,0.80,0,0,0,1,0
65,40,2,1,95621,18,0,1.50,0,0,0,1,0
27,0,2,4,91330,28,0,1.50,0,0,0,1,0
50,23,2,1,92037,64,0,2.67,0,0,0,0,0
50,25,2,2,92093,44,192,0.70,0,0,0,1,0
41,16,1,3,94801,109,0,1.00,0,1,0,1,0
43,19,3,3,95054,71,179,0.30,0,0,0,0,0
55,29,1,2,94608,79,0,1.10,0,1,0,1,0
33,9,2,2,95054,30,0,1.00,0,0,0,1,0
44,19,1,2,95521,82,0,0.40,0,0,0,1,1
47,20,2,3,91950,101,270,2.00,0,0,0,1,0
43,18,2,2,94709,13,0,0.10,0,0,1,1,1
59,33,3,3,91365,59,0,1.40,0,0,0,0,0
65,40,1,2,94928,64,0,1.50,0,0,0,0,1
28,2,1,2,92350,188,0,4.50,0,1,0,1,0
58,32,1,2,90095,28,148,0.30,0,0,0,0,0
33,8,3,2,92614,120,76,4.20,1,0,0,0,1
24,0,1,1,92831,131,0,5.40,0,0,0,1,0
46,20,2,3,94105,19,97,0.50,0,1,0,1,0
26,0,3,4,94305,44,0,1.30,0,1,0,0,0
47,21,2,3,92152,49,0,2.20,0,1,0,0,0
32,6,3,2,91902,99,249,4.50,0,0,0,1,0
58,28,3,1,94304,95,0,3.00,0,0,0,0,0
32,7,3,4,95112,81,0,1.80,0,0,0,1,0
46,20,3,2,95616,73,264,0.80,0,0,1,1,1
35,11,1,2,91765,193,0,6.50,0,0,0,0,1
53,27,3,2,90095,115,0,0.50,1,0,0,0,0
55,30,3,2,93003,41,0,0.60,0,0,0,1,1
63,37,3,2,90401,80,0,1.70,0,0,0,1,1
45,20,2,4,94143,90,0,1.10,0,0,0,1,1
58,32,1,1,94305,41,81,0.20,0,0,0,1,0
50,24,1,2,91103,102,0,6.30,0,0,0,1,0
37,13,3,1,94234,59,0,1.50,0,0,0,0,1
25,-1,3,3,92691,69,0,0.30,0,0,0,1,0
52,26,1,1,92521,83,0,3.10,1,0,0,1,0
26,0,2,3,90089,49,0,2.40,0,0,0,0,0
35,11,3,1,94010,180,571,3.60,1,0,1,1,1
58,32,3,3,91910,61,0,2.20,0,0,0,1,1
37,11,3,4,94720,59,0,0.20,0,0,0,0,0
35,10,3,4,95351,85,0,2.10,0,0,0,0,1
31,7,3,1,93727,13,0,0.50,0,0,0,1,0
58,34,2,3,94022,151,0,0.60,1,0,0,0,0
43,16,2,3,94577,44,0,1.00,0,0,0,1,0
43,18,3,3,92115,53,154,0.80,0,0,0,0,0
54,30,2,1,95747,133,0,5.00,1,0,0,0,1
53,27,3,3,91320,31,78,0.90,0,0,0,1,0
32,7,2,4,90232,101,0,2.20,0,0,0,1,0
37,13,1,3,95131,61,0,2.80,0,0,0,0,0
34,10,2,3,90095,68,0,2.60,0,0,0,0,0
51,26,1,4,94143,21,0,0.80,0,0,0,1,0
49,25,1,2,90024,149,0,0.40,0,0,0,1,0
54,24,3,1,93555,75,0,1.40,0,0,0,0,0
37,12,3,1,95630,55,0,2.50,0,0,0,1,0
57,32,1,2,94305,81,226,3.70,0,0,0,1,1
37,12,1,1,91768,179,0,8.60,0,0,0,1,0
32,7,2,2,90601,81,0,3.40,1,0,0,0,1
48,22,2,1,94611,42,0,1.20,0,0,0,0,0
44,20,1,2,94607,199,0,6.67,0,0,0,1,0
50,23,2,1,93117,18,0,0.50,0,0,0,1,1
44,19,3,1,91604,28,0,0.30,0,0,0,1,0
54,28,3,4,95006,80,143,2.60,0,0,0,0,0
37,13,2,1,91330,79,104,3.60,0,0,0,1,0
34,7,2,2,93940,52,0,1.00,0,0,0,1,0
32,6,2,2,92007,18,0,0.30,0,0,0,1,0
63,38,1,4,91361,52,218,1.70,0,0,0,1,1
56,30,3,4,92093,15,102,0.70,0,0,0,0,0
37,12,3,4,93943,84,0,0.70,0,0,0,1,0
66,41,3,1,92521,114,0,0.80,0,0,0,1,1
38,13,3,3,95521,41,0,0.50,0,0,0,0,1
35,9,1,3,95354,29,126,0.90,0,0,0,1,0
61,36,1,1,95521,23,96,0.10,0,0,0,0,0
52,26,1,1,94132,84,0,2.40,0,0,0,1,0
57,32,1,3,93407,60,0,1.70,0,1,1,1,1
47,20,2,3,94545,13,0,0.67,0,0,0,1,0
50,25,3,2,90813,45,0,0.60,0,0,0,0,0
36,11,1,1,90638,83,0,2.80,0,0,0,0,0
45,21,2,4,92037,102,81,4.70,1,0,0,0,0
58,34,3,4,90034,58,169,2.30,0,0,0,1,0
27,1,2,1,93106,134,307,1.70,1,0,0,1,0
27,1,2,3,94801,130,0,2.90,1,0,0,0,0
48,24,1,2,91311,148,0,3.30,0,0,1,1,1
46,21,2,1,92886,92,0,0.20,0,0,0,0,0
32,8,2,4,90095,142,120,6.20,1,0,1,1,1
54,29,1,4,94720,62,0,0.70,0,0,0,0,1
31,5,1,1,93106,50,0,1.50,0,0,0,1,0
42,17,3,1,94928,29,0,0.60,0,0,0,1,0
30,5,1,2,91910,85,293,2.50,0,1,1,1,1
41,16,1,4,95616,78,0,0.40,0,0,0,1,0
44,19,3,4,92054,85,0,1.90,0,0,0,1,1
37,13,2,2,91711,89,0,1.70,0,0,0,1,0
51,25,3,3,92866,33,0,0.90,0,0,0,1,1
30,6,3,1,90034,42,0,2.10,0,0,0,1,0
36,11,1,4,94022,31,124,1.70,0,0,0,1,1
65,40,2,4,95616,143,0,6.60,1,0,0,1,0
33,7,1,4,95616,35,0,0.80,0,0,0,1,0
58,34,2,1,94608,22,0,0.10,0,0,0,1,0
34,10,1,1,92038,45,84,1.70,0,0,0,0,0
38,13,1,2,94545,119,0,3.30,0,0,0,0,0
59,35,1,4,95616,43,0,1.30,0,0,0,1,0
37,11,2,3,94704,75,0,0.90,0,0,0,1,0
59,35,1,1,91423,121,0,4.30,0,0,0,1,0
47,23,3,1,95521,63,0,0.80,0,0,0,1,0
48,24,1,2,94005,58,0,1.70,0,0,0,0,0
38,12,1,3,91311,184,0,8.00,1,0,0,1,0
34,10,1,2,92780,155,0,6.50,0,0,0,1,1
44,17,2,3,90095,69,0,2.67,0,0,0,0,0
33,7,2,2,95054,188,581,7.00,1,0,0,0,0
47,21,2,3,91101,38,0,0.60,0,1,0,0,0
41,16,2,2,90089,9,0,0.30,0,0,0,0,1
36,11,3,4,95929,69,0,2.10,0,0,0,1,1
28,4,1,1,92121,199,0,6.33,0,0,0,0,0
59,35,1,1,92122,38,0,0.80,0,0,0,1,0
43,19,1,1,95039,129,0,5.00,0,1,0,1,0
56,31,2,2,94303,59,0,1.90,0,0,0,1,0
28,3,1,1,92407,115,200,1.90,0,0,0,1,0
62,37,2,4,93657,83,0,0.10,0,0,0,0,0
40,16,1,2,90095,65,0,3.20,0,0,0,1,0
34,9,1,3,94555,72,124,2.30,0,0,0,0,0
52,28,3,1,94720,72,0,1.60,0,0,0,1,0
40,14,3,3,94025,63,221,0.50,0,0,0,1,0
27,1,2,4,94501,64,0,1.80,0,0,0,1,1
52,26,1,1,94305,194,0,1.70,0,0,0,1,0
39,14,3,1,95035,104,0,4.00,0,0,1,1,1
52,26,1,1,95831,180,550,1.70,0,0,0,1,0
50,23,2,2,95503,18,88,1.00,0,0,0,1,1
40,14,3,1,93933,93,328,2.80,0,1,1,1,1
35,11,1,1,91360,32,137,1.33,0,0,0,1,1
39,13,1,3,91950,68,0,2.10,0,1,0,1,0
25,0,3,2,93407,38,0,1.60,0,0,0,0,0
33,7,2,1,93305,115,283,2.70,0,0,0,1,0
26,0,1,2,94551,161,0,7.20,0,0,0,0,0
46,21,1,2,90245,154,94,2.80,0,0,0,0,0
27,3,1,4,95503,68,0,0.00,0,0,0,0,1
55,25,3,3,92093,44,0,1.00,0,0,0,1,0
52,28,1,2,92121,149,0,0.40,0,0,0,0,0
59,34,1,1,91360,103,0,2.60,0,0,0,1,0
63,39,2,4,91355,41,0,1.30,0,0,0,1,0
61,35,1,2,91741,113,0,2.80,0,0,0,0,0
58,34,2,4,93460,48,0,1.30,0,0,0,1,1
29,3,2,4,92093,69,0,1.80,0,0,0,1,1
51,27,2,4,95053,43,164,1.10,0,0,0,1,1
59,34,3,1,92192,19,0,0.30,0,0,0,1,0
41,17,3,3,90024,65,0,2.10,0,0,0,1,0
59,35,2,3,92064,32,0,0.40,0,0,0,0,1
52,28,1,1,95616,20,0,0.30,0,0,0,0,0
39,13,3,2,94132,25,0,0.80,0,0,0,0,0
45,19,1,1,95605,70,0,2.80,0,0,0,0,1
59,35,3,4,92103,70,0,2.30,0,0,0,0,0
49,22,2,3,91330,103,167,2.00,0,0,0,0,0
48,22,1,3,94143,162,400,1.40,1,0,0,0,0
61,36,1,2,91320,61,153,2.80,0,0,0,0,1
31,7,1,1,95006,170,0,6.00,0,0,0,1,0
42,16,1,1,90034,49,0,2.80,0,0,0,0,0
35,5,3,2,90630,108,0,2.75,1,1,0,0,0
57,27,3,3,94025,62,0,2.00,0,0,0,1,0
54,28,2,3,91360,102,0,1.70,0,0,0,1,0
61,37,1,3,92677,141,0,0.70,1,0,1,1,1
60,36,1,2,92626,8,0,1.00,0,0,0,0,0
59,35,1,2,95008,91,0,1.60,0,1,0,0,1
62,37,1,3,92606,10,0,0.50,0,0,0,1,0
26,1,2,2,90089,35,119,1.70,0,0,0,0,1
41,17,3,3,92182,71,0,0.30,0,0,0,0,1
65,40,1,3,94022,59,0,2.40,0,0,0,0,0
25,0,3,2,94309,14,0,0.90,0,0,0,0,1
25,1,1,2,93022,122,0,0.20,0,0,0,1,0
27,3,1,3,90291,81,307,1.50,0,1,1,1,1
65,39,3,1,92009,35,150,0.50,0,0,0,1,0
60,34,1,2,95616,83,75,1.40,0,1,0,1,0
29,5,1,1,95449,121,0,1.50,0,0,0,1,0
32,6,1,3,91107,35,0,1.00,0,1,0,1,0
32,8,3,4,94102,140,0,6.60,1,0,1,0,1
41,15,3,1,90740,88,0,2.80,0,1,0,0,0
52,26,1,2,94117,70,0,1.10,0,1,0,1,0
40,16,3,1,92807,63,0,1.50,0,0,0,0,0
39,15,1,1,90250,125,0,3.50,0,0,0,1,1
34,8,1,4,94107,21,0,1.00,0,0,0,0,0
34,8,1,2,95814,75,0,1.80,0,0,0,0,0
34,10,1,1,95039,38,0,1.33,0,1,0,1,0
